warehouse_id,product_id,stock_level,reorder_level,avg_daily_sales,days_until_reorder
W089_050,PID1050,86,47,49,1.8
W089_051,PID1051,159,93,83,1.9
W089_052,PID1052,fifteen,49,100,1.8
W089_053,PID1053,29,45,16,1.8
W089_054,PID1054,49,50,36,1.4
W089_055,PID1055,126,51,82,1.5
W089_056,PID1056,151,32,84,1.8
W089_057,PID1057,184,25,95,1.9
W089_058,PID1058,one hundred,48,35,1.8
W089_059,PID1059,29,72,21,1.4
W089_060,PID1060,136,50,77,1.8
W089_061,PID1061,55,42,38,1.4
W089_062,PID1062,77,37,64,1.2
W089_063,PID1063,38,78,24,1.6
W089_064,PID1064,-34,90,93,1.7
W089_065,PID1065,84,94,50,1.7
W089_066,PID1066,19,77,13,1.5
W089_067,PID1067,61,95,38,1.6
W089_068,PID1068,122,75,93,1.3
W089_069,PID1069,158,50,96,1.6
W089_070,PID1070,28,63,19,1.5
W089_071,PID1071,80,34,43,1.9
W089_072,PID1072,-81,94,48,1.4
W089_073,PID1073,39,70,22,1.8
W089_074,PID1074,-90,33,62,2.0
W089_075,PID1075,66,64,35,1.9
W089_076,PID1076,70,76,36,1.9
W089_077,PID1077,119,87,63,1.9
W089_078,PID1078,109,51,76,1.4
W089_079,PID1079,111,76,90,1.2
W089_080,PID1080,-50,44,16,1.4
W089_081,PID1081,14,35,11,1.3
W089_082,PID1082,107,74,65,1.6
W089_083,PID1083,fifty,67,18,1.8
W089_084,PID1084,55,20,41,1.3
W089_085,PID1085,155,60,87,1.8
W089_086,PID1086,33,72,18,1.8
W089_087,PID1087,32,32,18,1.8
W089_088,PID1088,160,41,86,1.9
W089_089,PID1089,twenty,68,22,1.2
W089_090,PID1090,fifteen,95,50,1.2
W089_091,PID1091,63,71,37,1.7
W089_092,PID1092,-73,70,26,1.6
W089_093,PID1093,153,46,77,2.0
W089_094,PID1094,154,85,84,1.8
W089_095,PID1095,166,41,95,1.7
W089_096,PID1096,fifty,24,75,1.3
W089_097,PID1097,66,37,37,1.8
W089_098,PID1098,zero,68,50,1.3
W089_099,PID1099,-3,50,82,1.3
W090_000,PID1000,98,81,72,1.4
W090_001,PID1001,153,90,87,1.8
W090_002,PID1002,67,52,39,1.7
W090_003,PID1003,131,73,70,1.9
W090_004,PID1004,ten,94,98,1.3
W090_005,PID1005,34,67,26,1.3
W090_006,PID1006,110,26,91,1.2
W090_007,PID1007,123,43,70,1.8
W090_008,PID1008,132,94,76,1.7
W090_009,PID1009,37,57,25,1.5
W090_010,PID1010,86,94,67,1.3
W090_011,PID1011,66,72,42,1.6
W090_012,PID1012,143,86,96,1.5
W090_013,PID1013,128,70,90,1.4
W090_014,PID1014,100,52,54,1.9
W090_015,PID1015,34,23,18,1.9
W090_016,PID1016,177,46,98,1.8
W090_017,PID1017,87,93,44,2.0
W090_018,PID1018,26,38,16,1.6
W090_019,PID1019,64,78,42,1.5
W090_020,PID1020,165,45,90,1.8
W090_021,PID1021,99,46,79,1.3
W090_022,PID1022,153,91,81,1.9
W090_023,PID1023,fifteen,78,63,1.9
W090_024,PID1024,181,63,99,1.8
W090_025,PID1025,51,46,38,1.3
W090_026,PID1026,77,56,57,1.4
W090_027,PID1027,ten,88,66,1.6
W090_028,PID1028,79,64,44,1.8
W090_029,PID1029,46,39,31,1.5
W090_030,PID1030,,55,95,1.8
W090_031,PID1031,one hundred,84,44,1.7
W090_032,PID1032,93,22,55,1.7
W090_033,PID1033,41,89,22,1.9
W090_034,PID1034,50,23,37,1.4
W090_035,PID1035,73,25,59,1.2
W090_036,PID1036,41,55,29,1.4
W090_037,PID1037,126,92,80,1.6
W090_038,PID1038,134,87,77,1.7
W090_039,PID1039,51,88,32,1.6
W090_040,PID1040,175,50,93,1.9
W090_041,PID1041,,22,19,1.6
W090_042,PID1042,one hundred,88,79,1.9
W090_043,PID1043,110,34,74,1.5
W090_044,PID1044,-97,69,18,1.2
W090_045,PID1045,84,51,58,1.4
W090_046,PID1046,33,30,25,1.3
W090_047,PID1047,41,54,23,1.8
W090_048,PID1048,-40,61,29,1.3
W090_049,PID1049,39,68,33,1.2
W090_050,PID1050,,41,59,1.8
W090_051,PID1051,-62,72,46,1.4
W090_052,PID1052,-59,31,96,1.8
W090_053,PID1053,91,47,64,1.4
W090_054,PID1054,124,52,98,1.3
W090_055,PID1055,,65,58,1.6
W090_056,PID1056,67,94,48,1.4
W090_057,PID1057,113,50,80,1.4
W090_058,PID1058,-40,69,81,1.6
W090_059,PID1059,78,56,53,1.5
W090_060,PID1060,75,25,39,1.9
W090_061,PID1061,75,100,62,1.2
W090_062,PID1062,40,35,24,1.7
W090_063,PID1063,164,82,93,1.8
W090_064,PID1064,52,54,33,1.6
W090_065,PID1065,34,74,25,1.4
W090_066,PID1066,121,87,94,1.3
W090_067,PID1067,136,37,77,1.8
W090_068,PID1068,22,84,16,1.4
W090_069,PID1069,57,29,41,1.4
W090_070,PID1070,18,33,14,1.3
W090_071,PID1071,42,92,25,1.7
W090_072,PID1072,104,20,77,1.4
W090_073,PID1073,93,76,54,1.7
W090_074,PID1074,133,35,68,2.0
W090_075,PID1075,105,74,54,1.9
W090_076,PID1076,15,59,11,1.4
W090_077,PID1077,107,20,81,1.3
W090_078,PID1078,118,84,73,1.6
W090_079,PID1079,29,47,23,1.3
W090_080,PID1080,64,76,38,1.7
W090_081,PID1081,28,59,22,1.3
W090_082,PID1082,154,100,82,1.9
W090_083,PID1083,84,48,69,1.2
W090_084,PID1084,twenty,74,91,1.2
W090_085,PID1085,121,65,75,1.6
W090_086,PID1086,112,30,80,1.4
W090_087,PID1087,49,61,30,1.6
W090_088,PID1088,fifteen,75,37,1.5
W090_089,PID1089,143,42,85,1.7
W090_090,PID1090,69,67,43,1.6
W090_091,PID1091,136,99,87,1.6
W090_092,PID1092,-74,73,96,1.9
W090_093,PID1093,fifteen,79,28,1.3
W090_094,PID1094,95,31,61,1.6
W090_095,PID1095,-44,87,64,1.5
W090_096,PID1096,one hundred,97,25,1.8
W090_097,PID1097,-17,86,90,1.7
W090_098,PID1098,134,60,84,1.6
W090_099,PID1099,137,92,86,1.6
W091_000,PID1000,,72,45,2.0
W091_001,PID1001,127,85,96,1.3
W091_002,PID1002,112,99,62,1.8
W091_003,PID1003,53,71,31,1.7
W091_004,PID1004,zero,93,68,1.9
W091_005,PID1005,-72,39,43,1.7
W091_006,PID1006,fifteen,45,65,1.2
W091_007,PID1007,118,92,70,1.7
W091_008,PID1008,120,76,89,1.3
W091_009,PID1009,44,48,27,1.6
W091_010,PID1010,127,50,90,1.4
W091_011,PID1011,112,78,72,1.6
W091_012,PID1012,70,52,46,1.5
W091_013,PID1013,one hundred,32,44,1.7
W091_014,PID1014,137,76,77,1.8
W091_015,PID1015,107,37,67,1.6
W091_016,PID1016,89,58,72,1.2
W091_017,PID1017,twenty,57,25,1.9
W091_018,PID1018,ten,37,90,1.8
W091_019,PID1019,119,79,81,1.5
W091_020,PID1020,33,24,24,1.4
W091_021,PID1021,65,37,44,1.5
W091_022,PID1022,133,88,73,1.8
W091_023,PID1023,138,23,76,1.8
W091_024,PID1024,73,36,61,1.2
W091_025,PID1025,103,54,59,1.7
W091_026,PID1026,-67,30,13,1.7
W091_027,PID1027,54,52,43,1.3
W091_028,PID1028,ten,35,81,1.9
W091_029,PID1029,193,84,98,2.0
W091_030,PID1030,-70,52,63,1.6
W091_031,PID1031,one hundred,49,18,1.7
W091_032,PID1032,59,62,31,1.9
W091_033,PID1033,ten,50,83,1.9
W091_034,PID1034,138,29,86,1.6
W091_035,PID1035,53,42,42,1.3
W091_036,PID1036,one hundred,90,41,1.7
W091_037,PID1037,89,42,55,1.6
W091_038,PID1038,twenty,48,13,1.5
W091_039,PID1039,92,35,59,1.6
W091_040,PID1040,155,52,79,2.0
W091_041,PID1041,-9,49,76,1.4
W091_042,PID1042,22,55,12,1.8
W091_043,PID1043,155,97,93,1.7
W091_044,PID1044,131,62,96,1.4
W091_045,PID1045,143,100,90,1.6
W091_046,PID1046,95,97,72,1.3
W091_047,PID1047,61,68,47,1.3
W091_048,PID1048,135,20,98,1.4
W091_049,PID1049,112,77,70,1.6
W091_050,PID1050,82,88,51,1.6
W091_051,PID1051,zero,20,34,1.4
W091_052,PID1052,,98,86,1.4
W091_053,PID1053,136,64,69,2.0
W091_054,PID1054,125,86,87,1.4
W091_055,PID1055,154,72,84,1.8
W091_056,PID1056,40,84,27,1.5
W091_057,PID1057,57,22,45,1.3
W091_058,PID1058,149,56,84,1.8
W091_059,PID1059,48,49,29,1.7
W091_060,PID1060,71,39,48,1.5
W091_061,PID1061,164,69,86,1.9
W091_062,PID1062,120,40,73,1.6
W091_063,PID1063,30,25,16,1.9
W091_064,PID1064,102,98,67,1.5
W091_065,PID1065,96,49,53,1.8
W091_066,PID1066,105,62,70,1.5
W091_067,PID1067,60,87,37,1.6
W091_068,PID1068,102,75,59,1.7
W091_069,PID1069,150,73,89,1.7
W091_070,PID1070,38,52,23,1.7
W091_071,PID1071,twenty,44,40,2.0
W091_072,PID1072,84,69,47,1.8
W091_073,PID1073,78,81,49,1.6
W091_074,PID1074,84,99,67,1.3
W091_075,PID1075,108,37,78,1.4
W091_076,PID1076,129,98,75,1.7
W091_077,PID1077,,36,38,1.9
W091_078,PID1078,26,36,20,1.3
W091_079,PID1079,twenty,47,35,1.8
W091_080,PID1080,165,91,87,1.9
W091_081,PID1081,-84,99,70,1.5
W091_082,PID1082,74,22,48,1.5
W091_083,PID1083,,45,41,1.6
W091_084,PID1084,148,88,87,1.7
W091_085,PID1085,55,58,39,1.4
W091_086,PID1086,148,20,95,1.6
W091_087,PID1087,83,22,53,1.6
W091_088,PID1088,122,89,83,1.5
W091_089,PID1089,22,33,12,1.8
W091_090,PID1090,125,91,76,1.6
W091_091,PID1091,108,95,62,1.7
W091_092,PID1092,fifty,37,96,1.2
W091_093,PID1093,29,64,18,1.6
W091_094,PID1094,53,22,27,2.0
W091_095,PID1095,57,47,29,2.0
W091_096,PID1096,74,86,59,1.3
W091_097,PID1097,83,69,60,1.4
W091_098,PID1098,46,38,33,1.4
W091_099,PID1099,36,88,27,1.3
W092_000,PID1000,65,91,39,1.7
W092_001,PID1001,118,83,70,1.7
W092_002,PID1002,141,66,80,1.8
W092_003,PID1003,35,43,20,1.8
W092_004,PID1004,32,82,19,1.7
W092_005,PID1005,170,71,97,1.8
W092_006,PID1006,159,58,84,1.9
W092_007,PID1007,81,59,45,1.8
W092_008,PID1008,-54,79,23,1.4
W092_009,PID1009,156,25,82,1.9
W092_010,PID1010,142,32,87,1.6
W092_011,PID1011,-83,78,79,1.8
W092_012,PID1012,157,90,100,1.6
W092_013,PID1013,-86,37,93,1.5
W092_014,PID1014,89,69,74,1.2
W092_015,PID1015,73,68,54,1.4
W092_016,PID1016,93,20,51,1.8
W092_017,PID1017,43,44,33,1.3
W092_018,PID1018,19,29,15,1.3
W092_019,PID1019,109,39,57,1.9
W092_020,PID1020,63,67,37,1.7
W092_021,PID1021,27,50,14,1.9
W092_022,PID1022,fifty,90,75,2.0
W092_023,PID1023,146,86,100,1.5
W092_024,PID1024,ten,24,34,1.3
W092_025,PID1025,-22,89,89,1.7
W092_026,PID1026,180,56,94,1.9
W092_027,PID1027,fifteen,31,91,1.4
W092_028,PID1028,ten,73,69,1.3
W092_029,PID1029,115,46,63,1.8
W092_030,PID1030,27,82,19,1.4
W092_031,PID1031,twenty,83,31,1.6
W092_032,PID1032,99,94,67,1.5
W092_033,PID1033,155,41,88,1.8
W092_034,PID1034,91,73,53,1.7
W092_035,PID1035,80,91,46,1.7
W092_036,PID1036,116,82,97,1.2
W092_037,PID1037,28,58,15,1.9
W092_038,PID1038,-23,79,12,1.5
W092_039,PID1039,165,23,86,1.9
W092_040,PID1040,96,91,52,1.8
W092_041,PID1041,123,24,89,1.4
W092_042,PID1042,120,48,93,1.3
W092_043,PID1043,87,45,44,2.0
W092_044,PID1044,154,72,78,2.0
W092_045,PID1045,164,59,95,1.7
W092_046,PID1046,77,75,51,1.5
W092_047,PID1047,156,32,85,1.8
W092_048,PID1048,30,49,16,1.9
W092_049,PID1049,25,38,16,1.6
W092_050,PID1050,121,57,75,1.6
W092_051,PID1051,148,58,94,1.6
W092_052,PID1052,174,35,96,1.8
W092_053,PID1053,101,59,79,1.3
W092_054,PID1054,fifty,100,46,1.4
W092_055,PID1055,176,47,96,1.8
W092_056,PID1056,26,80,21,1.2
W092_057,PID1057,77,72,40,1.9
W092_058,PID1058,fifteen,36,68,1.8
W092_059,PID1059,44,30,26,1.7
W092_060,PID1060,33,73,17,1.9
W092_061,PID1061,124,69,65,1.9
W092_062,PID1062,136,63,82,1.7
W092_063,PID1063,141,33,73,1.9
W092_064,PID1064,116,64,92,1.3
W092_065,PID1065,16,58,10,1.6
W092_066,PID1066,81,93,49,1.7
W092_067,PID1067,40,92,21,1.9
W092_068,PID1068,21,30,11,1.9
W092_069,PID1069,-19,49,83,1.6
W092_070,PID1070,-26,26,78,1.4
W092_071,PID1071,,66,19,1.3
W092_072,PID1072,fifty,95,53,1.8
W092_073,PID1073,87,82,70,1.2
W092_074,PID1074,79,25,42,1.9
W092_075,PID1075,164,93,86,1.9
W092_076,PID1076,134,33,79,1.7
W092_077,PID1077,147,46,94,1.6
W092_078,PID1078,168,52,87,1.9
W092_079,PID1079,131,20,95,1.4
W092_080,PID1080,129,43,75,1.7
W092_081,PID1081,39,32,24,1.6
W092_082,PID1082,71,32,55,1.3
W092_083,PID1083,70,54,56,1.2
W092_084,PID1084,136,23,72,1.9
W092_085,PID1085,85,80,56,1.5
W092_086,PID1086,98,64,60,1.6
W092_087,PID1087,twenty,91,52,1.7
W092_088,PID1088,19,54,13,1.5
W092_089,PID1089,165,53,88,1.9
W092_090,PID1090,128,45,86,1.5
W092_091,PID1091,29,67,19,1.5
W092_092,PID1092,52,34,42,1.2
W092_093,PID1093,118,49,72,1.6
W092_094,PID1094,-70,76,53,1.3
W092_095,PID1095,twenty,36,85,1.9
W092_096,PID1096,145,51,91,1.6
W092_097,PID1097,101,67,82,1.2
W092_098,PID1098,100,70,66,1.5
W092_099,PID1099,105,32,63,1.7
W093_000,PID1000,116,49,80,1.4
W093_001,PID1001,44,31,33,1.3
W093_002,PID1002,167,96,100,1.7
W093_003,PID1003,twenty,38,30,1.6
W093_004,PID1004,98,78,75,1.3
W093_005,PID1005,33,47,25,1.3
W093_006,PID1006,74,99,51,1.5
W093_007,PID1007,92,95,53,1.7
W093_008,PID1008,71,77,37,1.9
W093_009,PID1009,35,93,22,1.6
W093_010,PID1010,95,50,77,1.2
W093_011,PID1011,147,51,79,1.9
W093_012,PID1012,45,88,30,1.5
W093_013,PID1013,53,48,42,1.3
W093_014,PID1014,87,45,61,1.4
W093_015,PID1015,111,61,56,2.0
W093_016,PID1016,79,41,62,1.3
W093_017,PID1017,160,77,82,2.0
W093_018,PID1018,90,31,58,1.6
W093_019,PID1019,87,77,56,1.6
W093_020,PID1020,122,90,68,1.8
W093_021,PID1021,-8,70,50,1.3
W093_022,PID1022,65,45,45,1.4
W093_023,PID1023,47,58,27,1.7
W093_024,PID1024,26,38,19,1.4
W093_025,PID1025,70,35,57,1.2
W093_026,PID1026,zero,63,25,1.3
W093_027,PID1027,,94,58,2.0
W093_028,PID1028,61,80,51,1.2
W093_029,PID1029,103,66,61,1.7
W093_030,PID1030,27,43,16,1.7
W093_031,PID1031,-41,32,94,1.6
W093_032,PID1032,-53,94,40,1.3
W093_033,PID1033,28,35,20,1.4
W093_034,PID1034,105,65,68,1.5
W093_035,PID1035,ten,39,58,1.3
W093_036,PID1036,63,87,40,1.6
W093_037,PID1037,one hundred,81,21,1.7
W093_038,PID1038,84,94,55,1.5
W093_039,PID1039,114,86,86,1.3
W093_040,PID1040,43,64,36,1.2
W093_041,PID1041,160,50,95,1.7
W093_042,PID1042,91,63,49,1.9
W093_043,PID1043,50,69,35,1.4
W093_044,PID1044,116,50,81,1.4
W093_045,PID1045,45,69,31,1.5
W093_046,PID1046,182,31,93,2.0
W093_047,PID1047,42,71,27,1.6
W093_048,PID1048,156,72,85,1.8
W093_049,PID1049,62,82,50,1.2
W093_050,PID1050,81,25,62,1.3
W093_051,PID1051,one hundred,97,79,1.3
W093_052,PID1052,150,82,78,1.9
W093_053,PID1053,87,57,53,1.6
W093_054,PID1054,103,55,72,1.4
W093_055,PID1055,81,43,62,1.3
W093_056,PID1056,111,53,83,1.3
W093_057,PID1057,98,44,62,1.6
W093_058,PID1058,166,34,86,1.9
W093_059,PID1059,96,48,51,1.9
W093_060,PID1060,147,66,77,1.9
W093_061,PID1061,56,97,44,1.3
W093_062,PID1062,48,73,27,1.8
W093_063,PID1063,133,52,76,1.8
W093_064,PID1064,one hundred,37,38,1.9
W093_065,PID1065,93,99,50,1.9
W093_066,PID1066,-93,63,98,1.9
W093_067,PID1067,92,51,59,1.6
W093_068,PID1068,52,44,29,1.8
W093_069,PID1069,168,56,100,1.7
W093_070,PID1070,96,97,65,1.5
W093_071,PID1071,105,57,64,1.6
W093_072,PID1072,123,94,77,1.6
W093_073,PID1073,105,86,62,1.7
W093_074,PID1074,48,75,34,1.4
W093_075,PID1075,65,64,47,1.4
W093_076,PID1076,75,88,44,1.7
W093_077,PID1077,90,66,56,1.6
W093_078,PID1078,118,38,71,1.7
W093_079,PID1079,121,57,63,1.9
W093_080,PID1080,50,53,37,1.4
W093_081,PID1081,111,45,82,1.4
W093_082,PID1082,40,100,31,1.3
W093_083,PID1083,82,37,58,1.4
W093_084,PID1084,86,72,69,1.2
W093_085,PID1085,ten,35,58,1.2
W093_086,PID1086,188,95,96,2.0
W093_087,PID1087,106,45,81,1.3
W093_088,PID1088,66,79,38,1.7
W093_089,PID1089,165,68,84,2.0
W093_090,PID1090,91,72,58,1.6
W093_091,PID1091,44,25,23,1.9
W093_092,PID1092,126,62,76,1.7
W093_093,PID1093,101,42,54,1.9
W093_094,PID1094,fifty,57,89,2.0
W093_095,PID1095,99,48,69,1.4
W093_096,PID1096,190,78,96,2.0
W093_097,PID1097,109,78,59,1.8
W093_098,PID1098,-76,80,44,1.2
W093_099,PID1099,28,88,22,1.3
W094_000,PID1000,101,29,63,1.6
W094_001,PID1001,122,26,66,1.8
W094_002,PID1002,fifty,60,93,1.6
W094_003,PID1003,57,89,42,1.4
W094_004,PID1004,fifteen,74,91,1.8
W094_005,PID1005,113,56,83,1.4
W094_006,PID1006,17,32,14,1.2
W094_007,PID1007,58,100,46,1.3
W094_008,PID1008,114,64,78,1.5
W094_009,PID1009,20,31,13,1.5
W094_010,PID1010,132,46,93,1.4
W094_011,PID1011,ten,59,26,1.9
W094_012,PID1012,164,53,90,1.8
W094_013,PID1013,48,88,36,1.3
W094_014,PID1014,65,30,50,1.3
W094_015,PID1015,140,40,76,1.8
W094_016,PID1016,83,66,49,1.7
W094_017,PID1017,fifty,90,87,1.7
W094_018,PID1018,81,51,53,1.5
W094_019,PID1019,twenty,44,24,1.3
W094_020,PID1020,114,62,91,1.3
W094_021,PID1021,40,46,31,1.3
W094_022,PID1022,fifty,39,68,1.7
W094_023,PID1023,45,46,27,1.7
W094_024,PID1024,111,55,82,1.4
W094_025,PID1025,21,32,14,1.5
W094_026,PID1026,180,47,93,1.9
W094_027,PID1027,169,62,100,1.7
W094_028,PID1028,-48,86,24,1.6
W094_029,PID1029,90,72,68,1.3
W094_030,PID1030,82,54,59,1.4
W094_031,PID1031,14,42,12,1.2
W094_032,PID1032,97,58,59,1.6
W094_033,PID1033,62,37,50,1.2
W094_034,PID1034,166,95,94,1.8
W094_035,PID1035,118,72,67,1.8
W094_036,PID1036,,59,100,1.5
W094_037,PID1037,78,50,50,1.6
W094_038,PID1038,90,37,49,1.8
W094_039,PID1039,77,53,48,1.6
W094_040,PID1040,67,63,54,1.2
W094_041,PID1041,50,97,29,1.7
W094_042,PID1042,79,70,53,1.5
W094_043,PID1043,37,67,21,1.8
W094_044,PID1044,-58,35,77,1.3
W094_045,PID1045,178,99,92,1.9
W094_046,PID1046,ten,70,12,1.5
W094_047,PID1047,twenty,44,65,1.5
W094_048,PID1048,71,60,47,1.5
W094_049,PID1049,71,55,52,1.4
W094_050,PID1050,104,50,58,1.8
W094_051,PID1051,144,73,85,1.7
W094_052,PID1052,147,75,98,1.5
W094_053,PID1053,56,73,30,1.9
W094_054,PID1054,110,90,67,1.6
W094_055,PID1055,97,60,65,1.5
W094_056,PID1056,,79,95,1.7
W094_057,PID1057,28,64,23,1.2
W094_058,PID1058,48,61,38,1.3
W094_059,PID1059,-1,38,47,1.5
W094_060,PID1060,66,33,42,1.6
W094_061,PID1061,78,43,56,1.4
W094_062,PID1062,,50,45,2.0
W094_063,PID1063,38,52,30,1.3
W094_064,PID1064,49,32,32,1.5
W094_065,PID1065,103,71,64,1.6
W094_066,PID1066,86,29,63,1.4
W094_067,PID1067,fifty,91,98,1.5
W094_068,PID1068,77,96,56,1.4
W094_069,PID1069,85,99,44,1.9
W094_070,PID1070,86,40,61,1.4
W094_071,PID1071,84,31,65,1.3
W094_072,PID1072,132,82,77,1.7
W094_073,PID1073,145,33,80,1.8
W094_074,PID1074,twenty,26,54,1.4
W094_075,PID1075,103,41,54,1.9
W094_076,PID1076,20,48,11,1.8
W094_077,PID1077,-3,92,83,1.8
W094_078,PID1078,111,30,57,1.9
W094_079,PID1079,fifteen,97,62,1.4
W094_080,PID1080,56,85,41,1.4
W094_081,PID1081,49,28,34,1.4
W094_082,PID1082,104,85,70,1.5
W094_083,PID1083,-95,28,32,1.3
W094_084,PID1084,92,70,58,1.6
W094_085,PID1085,131,70,85,1.5
W094_086,PID1086,twenty,74,94,1.5
W094_087,PID1087,115,95,90,1.3
W094_088,PID1088,83,34,48,1.7
W094_089,PID1089,93,30,68,1.4
W094_090,PID1090,40,62,30,1.3
W094_091,PID1091,18,32,11,1.6
W094_092,PID1092,38,85,20,1.9
W094_093,PID1093,93,39,61,1.5
W094_094,PID1094,159,53,98,1.6
W094_095,PID1095,78,35,48,1.6
W094_096,PID1096,107,50,70,1.5
W094_097,PID1097,14,48,12,1.2
W094_098,PID1098,134,39,74,1.8
W094_099,PID1099,-87,85,88,1.9
W095_000,PID1000,-76,34,85,1.7
W095_001,PID1001,120,42,87,1.4
W095_002,PID1002,-57,93,100,1.4
W095_003,PID1003,181,58,97,1.9
W095_004,PID1004,-57,31,64,1.8
W095_005,PID1005,111,52,62,1.8
W095_006,PID1006,88,90,50,1.8
W095_007,PID1007,ten,30,17,1.3
W095_008,PID1008,28,87,15,1.9
W095_009,PID1009,137,70,80,1.7
W095_010,PID1010,118,52,93,1.3
W095_011,PID1011,55,32,44,1.2
W095_012,PID1012,113,67,82,1.4
W095_013,PID1013,twenty,31,38,1.3
W095_014,PID1014,149,66,97,1.5
W095_015,PID1015,130,32,98,1.3
W095_016,PID1016,106,60,69,1.5
W095_017,PID1017,90,42,50,1.8
W095_018,PID1018,153,85,99,1.5
W095_019,PID1019,62,42,36,1.7
W095_020,PID1020,84,69,44,1.9
W095_021,PID1021,48,84,32,1.5
W095_022,PID1022,19,30,15,1.3
W095_023,PID1023,113,61,79,1.4
W095_024,PID1024,131,50,93,1.4
W095_025,PID1025,83,76,53,1.6
W095_026,PID1026,32,42,26,1.2
W095_027,PID1027,48,27,29,1.7
W095_028,PID1028,69,95,53,1.3
W095_029,PID1029,104,71,79,1.3
W095_030,PID1030,170,87,86,2.0
W095_031,PID1031,69,75,45,1.5
W095_032,PID1032,17,29,11,1.5
W095_033,PID1033,65,32,42,1.5
W095_034,PID1034,fifteen,85,75,1.4
W095_035,PID1035,156,52,89,1.8
W095_036,PID1036,26,32,20,1.3
W095_037,PID1037,89,43,46,1.9
W095_038,PID1038,one hundred,67,24,1.7
W095_039,PID1039,-76,26,66,1.9
W095_040,PID1040,29,26,22,1.3
W095_041,PID1041,ten,62,30,1.4
W095_042,PID1042,100,65,83,1.2
W095_043,PID1043,fifty,99,18,1.3
W095_044,PID1044,111,93,59,1.9
W095_045,PID1045,96,58,50,1.9
W095_046,PID1046,58,96,34,1.7
W095_047,PID1047,38,79,32,1.2
W095_048,PID1048,108,89,69,1.6
W095_049,PID1049,21,71,14,1.5
W095_050,PID1050,31,50,26,1.2
W095_051,PID1051,186,21,97,1.9
W095_052,PID1052,-20,62,55,1.5
W095_053,PID1053,157,81,88,1.8
W095_054,PID1054,26,48,16,1.6
W095_055,PID1055,,34,57,1.4
W095_056,PID1056,141,21,75,1.9
W095_057,PID1057,128,33,97,1.3
W095_058,PID1058,20,72,12,1.7
W095_059,PID1059,45,70,29,1.6
W095_060,PID1060,fifteen,77,65,1.8
W095_061,PID1061,30,65,18,1.7
W095_062,PID1062,42,79,22,1.9
W095_063,PID1063,150,90,97,1.5
W095_064,PID1064,40,21,28,1.4
W095_065,PID1065,-3,98,53,1.8
W095_066,PID1066,95,47,54,1.8
W095_067,PID1067,42,89,32,1.3
W095_068,PID1068,148,84,86,1.7
W095_069,PID1069,17,99,11,1.5
W095_070,PID1070,fifty,31,12,1.6
W095_071,PID1071,-58,57,76,1.4
W095_072,PID1072,54,70,29,1.9
W095_073,PID1073,-99,95,77,1.3
W095_074,PID1074,82,64,61,1.3
W095_075,PID1075,148,54,98,1.5
W095_076,PID1076,158,23,94,1.7
W095_077,PID1077,fifteen,79,66,1.4
W095_078,PID1078,62,29,50,1.2
W095_079,PID1079,-42,76,93,1.9
W095_080,PID1080,85,82,43,2.0
W095_081,PID1081,149,62,98,1.5
W095_082,PID1082,161,36,93,1.7
W095_083,PID1083,65,84,35,1.9
W095_084,PID1084,121,70,64,1.9
W095_085,PID1085,19,66,13,1.5
W095_086,PID1086,172,46,95,1.8
W095_087,PID1087,,20,93,1.7
W095_088,PID1088,126,95,64,2.0
W095_089,PID1089,100,28,53,1.9
W095_090,PID1090,33,26,25,1.3
W095_091,PID1091,169,46,94,1.8
W095_092,PID1092,74,54,41,1.8
W095_093,PID1093,161,73,82,2.0
W095_094,PID1094,44,68,34,1.3
W095_095,PID1095,105,32,66,1.6
W095_096,PID1096,125,70,71,1.8
W095_097,PID1097,97,21,51,1.9
W095_098,PID1098,179,37,93,1.9
W095_099,PID1099,27,58,18,1.5
W096_000,PID1000,127,20,97,1.3
W096_001,PID1001,64,48,52,1.2
W096_002,PID1002,134,45,93,1.4
W096_003,PID1003,98,50,60,1.6
W096_004,PID1004,89,64,56,1.6
W096_005,PID1005,fifty,50,67,1.6
W096_006,PID1006,163,80,96,1.7
W096_007,PID1007,79,89,66,1.2
W096_008,PID1008,fifteen,42,13,1.8
W096_009,PID1009,93,47,77,1.2
W096_010,PID1010,twenty,43,64,1.5
W096_011,PID1011,137,73,99,1.4
W096_012,PID1012,91,85,56,1.6
W096_013,PID1013,96,58,57,1.7
W096_014,PID1014,one hundred,77,95,1.6
W096_015,PID1015,fifty,79,96,2.0
W096_016,PID1016,54,72,31,1.7
W096_017,PID1017,83,21,69,1.2
W096_018,PID1018,87,90,69,1.3
W096_019,PID1019,125,97,78,1.6
W096_020,PID1020,,29,69,1.4
W096_021,PID1021,,36,75,1.9
W096_022,PID1022,70,81,52,1.3
W096_023,PID1023,20,84,13,1.5
W096_024,PID1024,ten,98,50,1.9
W096_025,PID1025,145,62,75,1.9
W096_026,PID1026,66,20,52,1.3
W096_027,PID1027,21,94,12,1.8
W096_028,PID1028,twenty,76,27,1.5
W096_029,PID1029,18,88,11,1.6
W096_030,PID1030,ten,50,62,1.4
W096_031,PID1031,-58,100,38,1.4
W096_032,PID1032,42,71,23,1.8
W096_033,PID1033,-6,63,85,1.5
W096_034,PID1034,24,57,17,1.4
W096_035,PID1035,89,82,54,1.6
W096_036,PID1036,,22,61,1.3
W096_037,PID1037,40,80,24,1.7
